"","date.local","location","value","unit","country"
"1887","2022-12-31T19:00:00-05:00","Qu�bec - �cole Les P",21.1,"µg/m³","CA"
"1888","2022-12-31T19:00:00-05:00","LYNN",8,"µg/m³","US"
"1889","2022-12-31T19:00:00-05:00","Saint-Z�phirin-de-Co",21.4,"µg/m³","CA"
"1890","2022-12-31T17:00:00-07:00","Butte Greely School",0.8,"µg/m³","US"
"1891","2022-12-31T19:00:00-05:00","B�cancour",4,"µg/m³","CA"
"1892","2022-12-31T17:00:00-07:00","Columbia Falls",0.4,"µg/m³","US"
"1893","2022-12-31T17:00:00-07:00","Athabasca Valley",15.1,"µg/m³","CA"
"1894","2022-12-31T17:00:00-07:00","Seeley Elementary Sc",29.3,"µg/m³","US"
"1895","2022-12-31T17:00:00-07:00","Cold Lake South",15.1,"µg/m³","CA"
"1896","2022-12-31T17:00:00-07:00","French Town - Beckwi",6.4,"µg/m³","US"
"1897","2022-12-31T17:00:00-07:00","Fort Saskatchewan",37.4,"µg/m³","CA"
"1898","2022-12-31T17:00:00-07:00","Fort McKay",12.8,"µg/m³","CA"
"1899","2022-12-31T19:00:00-05:00","Worcester",4,"µg/m³","US"
"1900","2022-12-31T19:00:00-05:00","W Greenwich",-2,"µg/m³","US"
"1901","2022-12-31T17:00:00-07:00","Fort Chipewyan",6,"µg/m³","CA"
"1902","2022-12-31T17:00:00-07:00","NCORE",-0.4,"µg/m³","US"
"1903","2022-12-31T17:00:00-07:00","South Phoenix",3.9,"µg/m³","US"
"1904","2022-12-31T19:00:00-05:00","Greenfield",31,"µg/m³","US"
"1905","2022-12-31T17:00:00-07:00","Tempe",1.6,"µg/m³","US"
"1906","2022-12-31T17:00:00-07:00","Missoula Boyd Park",7.7,"µg/m³","US"
"1907","2022-12-31T17:00:00-07:00","Great Falls Overlook",8.3,"µg/m³","US"
"1908","2022-12-31T17:00:00-07:00","Lethbridge",1.5,"µg/m³","CA"
"1909","2022-12-31T17:00:00-07:00","Mesa - Brooks Reserv",0.3,"µg/m³","US"
"1910","2022-12-31T17:00:00-07:00","Medicine Hat - Cresc",21.7,"µg/m³","CA"
"1911","2022-12-31T16:00:00-08:00","Grass Valley",0.9,"µg/m³","US"
"1912","2022-12-31T17:00:00-07:00","Edmonton East",28.5,"µg/m³","CA"
"1913","2022-12-31T17:00:00-07:00","Glendale Community C",9.4,"µg/m³","US"
"1914","2022-12-31T17:00:00-07:00","Caroline",1.5,"µg/m³","CA"
"1915","2022-12-31T17:00:00-07:00","Lewistown",4.9,"µg/m³","US"
"1916","2022-12-31T19:00:00-05:00","E Providence",6,"µg/m³","US"
"1917","2022-12-31T19:00:00-05:00","Fall River",1,"µg/m³","US"
"1918","2022-12-31T17:00:00-07:00","Durango Complex",-4.3,"µg/m³","US"
"1919","2022-12-31T17:00:00-07:00","Libby Courthouse",27.9,"µg/m³","US"
"1920","2022-12-31T17:00:00-07:00","Syncrude UE1",12.1,"µg/m³","CA"
"1921","2022-12-31T17:00:00-07:00","Calgary Northwest",6,"µg/m³","CA"
"1922","2022-12-31T18:00:00-06:00","Pedregal",9,"µg/m³","MX"
"1923","2022-12-31T21:00:00-03:00","Parque O'Higgins",25,"µg/m³","CL"
"1924","2022-12-31T21:00:00-03:00","Punta Arenas",13,"µg/m³","CL"
"1925","2022-12-31T17:00:00-07:00","Alamo Lake",1,"µg/m³","US"
"1926","2022-12-31T17:00:00-07:00","Phoenix JLG Supersit",5,"µg/m³","US"
"1927","2022-12-31T17:00:00-07:00","Yuma Supersite",5,"µg/m³","US"
"1928","2022-12-31T17:00:00-07:00","Nogales Post Office",8,"µg/m³","US"
"1929","2022-12-31T21:00:00-03:00","Huasco Sivica",17,"µg/m³","CL"
"1930","2022-12-31T19:00:00-05:00","Rochester",3.6,"µg/m³","US"
"1931","2022-12-31T19:00:00-05:00","Manhattan/IS143",18.9,"µg/m³","US"
"1932","2022-12-31T16:00:00-08:00","Woodland",2,"µg/m³","US"
"1933","2022-12-31T19:00:00-05:00","Bronx - IS52",23.4,"µg/m³","US"
"1934","2022-12-31T19:00:00-05:00","Maspeth",15.6,"µg/m³","US"
"1935","2022-12-31T19:00:00-05:00","White Plains",6.1,"µg/m³","US"
"1936","2022-12-31T19:00:00-05:00","ATHENS",6,"µg/m³","US"
"1937","2022-12-31T16:00:00-08:00","Vacaville",3,"µg/m³","US"
"1938","2022-12-31T16:00:00-08:00","Chester BAM",19,"µg/m³","US"
"1939","2022-12-31T16:00:00-08:00","Tahoe City",792,"µg/m³","US"
"1940","2022-12-31T16:00:00-08:00","Truckee BAM",3,"µg/m³","US"
"1941","2022-12-31T19:00:00-05:00","Albany",11.5,"µg/m³","US"
"1942","2022-12-31T16:00:00-08:00","Portola",23.1,"µg/m³","US"
"1943","2022-12-31T18:00:00-06:00","DYERSBURG",7,"µg/m³","US"
"1944","2022-12-31T19:00:00-05:00","Queens",29.5,"µg/m³","US"
"1945","2022-12-31T16:00:00-08:00","Rio Vista",8,"µg/m³","US"
"1946","2022-12-31T19:00:00-05:00","Holtsville",3.2,"µg/m³","US"
"1947","2022-12-31T18:00:00-06:00","Estaci�n Seguridad P",36.1,"µg/m³","MX"
"1948","2022-12-31T20:00:00-04:00","WELLINGTON",15,"µg/m³","CA"
"1949","2022-12-31T18:00:00-06:00","Denton Airport South",-1,"µg/m³","US"
"1950","2022-12-31T21:00:00-03:00","La Serena",19,"µg/m³","CL"
"1951","2022-12-31T19:00:00-05:00","DCNearRoad",5,"µg/m³","US"
"1952","2022-12-31T21:00:00-03:00","Copiapo Sivica",18,"µg/m³","CL"
"1953","2023-01-01T00:00:00+00:00","Southampton Centre",11,"µg/m³","GB"
"1954","2022-12-31T21:00:00-03:00","Club Deportivo 23 de Marzo",17,"µg/m³","CL"
"1955","2022-12-31T18:00:00-06:00","Huntsville Old Airpo",8.1,"µg/m³","US"
"1956","2022-12-31T18:00:00-06:00","PERKINSTOWN",15.6,"µg/m³","US"
"1957","2022-12-31T16:00:00-08:00","Anacortes-202 Ave (S",8,"µg/m³","US"
"1958","2022-12-31T17:00:00-07:00","Ketchum",13,"µg/m³","US"
"1959","2022-12-31T20:00:00-04:00","AYLESFORD MOUNTAIN",3.1,"µg/m³","CA"
"1960","2023-01-01T00:00:00+00:00","York Bootham",8,"µg/m³","GB"
"1961","2022-12-31T20:00:00-04:00","BATHURST",14.5,"µg/m³","CA"
"1962","2022-12-31T20:00:00-04:00","MONCTON",28.4,"µg/m³","CA"
"1963","2022-12-31T16:00:00-08:00","Colville-E 1st St",7,"µg/m³","US"
"1964","2022-12-31T20:00:00-04:00","CHARLOTTETOWN",13.2,"µg/m³","CA"
"1965","2022-12-31T20:00:00-04:00","CASTLE ST. SAINT JO",4.1,"µg/m³","CA"
"1966","2022-12-31T20:30:00-03:-30","Mount Pearl",8,"µg/m³","CA"
"1967","2023-01-01T00:00:00+00:00","Newport",5,"µg/m³","GB"
"1968","2022-12-31T21:00:00-03:00","INIA, Chillán",14,"µg/m³","CL"
"1969","2022-12-31T17:00:00-07:00","Rangely, CO",3,"µg/m³","US"
"1970","2022-12-31T19:00:00-05:00","AIR LAB",10.4,"µg/m³","US"
"1971","2023-01-01T00:00:00+00:00","Barnstaple A39",7,"µg/m³","GB"
"1972","2022-12-31T18:00:00-06:00","STILWELL CASTNET & N",6,"µg/m³","US"
"1973","2022-12-31T17:00:00-07:00","Badlands",2,"µg/m³","US"
"1974","2022-12-31T17:00:00-07:00","Credit Union",10.1,"µg/m³","US"
"1975","2022-12-31T19:00:00-05:00","Beaver Falls",4.2,"µg/m³","US"
"1976","2022-12-31T17:00:00-07:00","WIND CAVE",1.3,"µg/m³","US"
"1977","2022-12-31T18:00:00-06:00","Watertown",4.6,"µg/m³","US"
"1978","2023-01-01T00:00:00+00:00","Middlesbrough",8,"µg/m³","GB"
"1979","2022-12-31T16:00:00-08:00","Otay Mesa - Donovan",8.7,"µg/m³","US"
"1980","2022-12-31T19:00:00-05:00","Brigantine",-0.3,"µg/m³","US"
"1981","2022-12-31T18:00:00-06:00","Brownsville C80",15,"µg/m³","US"
"1982","2022-12-31T14:00:00-10:00","Honolulu",7,"µg/m³","US"
"1983","2022-12-31T21:00:00-03:00","Rancagua II",32,"µg/m³","CL"
"1984","2022-12-31T19:00:00-05:00","Fort Lee Near Road",20.8,"µg/m³","US"
"1985","2022-12-31T19:00:00-05:00","Lima",13.8,"µg/m³","US"
"1986","2022-12-31T17:00:00-07:00","McCall",4,"µg/m³","US"
"1987","2022-12-31T16:00:00-08:00","Davis - UCD Campus",0.7,"µg/m³","US"
"1988","2022-12-31T16:00:00-08:00","Chico -  East",0,"µg/m³","US"
"1989","2022-12-31T16:00:00-08:00","Willows-Colusa",2,"µg/m³","US"
"1990","2022-12-31T16:00:00-08:00","Fresno - Garland",0.2,"µg/m³","US"
"1991","2022-12-31T19:00:00-05:00","PORT HURON",13.2,"µg/m³","US"
"1992","2022-12-31T19:00:00-05:00","Portland - Deering O",6,"µg/m³","US"
"1993","2022-12-31T18:00:00-06:00","West Duluth",11.1,"µg/m³","US"
"1994","2022-12-31T19:00:00-05:00","Rahway PM",6,"µg/m³","US"
"1995","2022-12-31T16:00:00-08:00","Seattle-10th & Welle",7,"µg/m³","US"
"1996","2022-12-31T18:00:00-06:00","Lake Sugema",11,"µg/m³","US"
"1997","2022-12-31T19:00:00-05:00","Athens",12.9,"µg/m³","US"
"1998","2022-12-31T19:00:00-05:00","ETOWN2",6.9,"µg/m³","US"
"1999","2022-12-31T16:00:00-08:00","Burns - Washington S",26,"µg/m³","US"
"2000","2022-12-31T21:00:00-03:00","Coyhaique II",16,"µg/m³","CL"
"2001","2022-12-31T19:00:00-05:00","Trenton",4.8,"µg/m³","US"
"2002","2022-12-31T19:00:00-05:00","Rider University",7,"µg/m³","US"
"2003","2022-12-31T21:00:00-03:00","Universidad de Talca",17,"µg/m³","CL"
"2004","2022-12-31T19:00:00-05:00","Camden Spruce St",13,"µg/m³","US"
"2005","2022-12-31T19:00:00-05:00","Elizabeth Trailer",11.7,"µg/m³","US"
"2006","2022-12-31T19:00:00-05:00","NEWTWN",6.5,"µg/m³","US"
"2007","2022-12-31T21:00:00-03:00","Viña del Mar",20,"µg/m³","CL"
"2008","2022-12-31T19:00:00-05:00","Flemington",11.9,"µg/m³","US"
"2009","2022-12-31T19:00:00-05:00","Columbia",14.7,"µg/m³","US"
"2010","2022-12-31T19:00:00-05:00","Columbus Airport",9.7,"µg/m³","US"
"2011","2022-12-31T19:00:00-05:00","Rutgers University",7.4,"µg/m³","US"
"2012","2022-12-31T16:00:00-08:00","Langdale Elementary",5.9,"µg/m³","CA"
"2013","2022-12-31T19:00:00-05:00","Millville",1.6,"µg/m³","US"
"2014","2022-12-31T21:00:00-03:00","Rancagua I",24,"µg/m³","CL"
"2015","2022-12-31T16:00:00-08:00","Prineville - Davidso",6.1,"µg/m³","US"
"2016","2022-12-31T19:00:00-05:00","Presque Isle Riversi",10,"µg/m³","US"
"2017","2022-12-31T19:00:00-05:00","Padonia",9,"µg/m³","US"
"2018","2022-12-31T14:00:00-10:00","Pahala",4,"µg/m³","US"
"2019","2022-12-31T19:00:00-05:00","Painesville",7.9,"µg/m³","US"
"2020","2022-12-31T19:00:00-05:00","Preble NCore",9.9,"µg/m³","US"
"2021","2022-12-31T19:00:00-05:00","Parkway East (Near R",9.7,"µg/m³","US"
"2022","2022-12-31T16:00:00-08:00","Pendleton - McKay Cr",2.8,"µg/m³","US"
"2023","2022-12-31T19:00:00-05:00","Pepsi Place",6,"µg/m³","US"
"2024","2022-12-31T19:00:00-05:00","Peterborough",7,"µg/m³","CA"
"2025","2022-12-31T18:00:00-06:00","Pierre",4.5,"µg/m³","US"
"2026","2022-12-31T16:00:00-08:00","Pinehurst",26,"µg/m³","US"
"2027","2022-12-31T19:00:00-05:00","Piney Run",2,"µg/m³","US"
"2028","2022-12-31T17:00:00-07:00","Pocatello Garrett an",2,"µg/m³","US"
"2029","2022-12-31T18:00:00-06:00","Ponca City",6.7,"µg/m³","US"
"2030","2022-12-31T19:00:00-05:00","Port Stanley",12,"µg/m³","CA"
"2031","2022-12-31T16:00:00-08:00","Powell River James T",4.9,"µg/m³","CA"
"2032","2022-12-31T16:00:00-08:00","Portland - SE Lafaye",3,"µg/m³","US"
"2033","2022-12-31T16:00:00-08:00","Portland - Sauvie Is",2.9,"µg/m³","US"
"2034","2022-12-31T18:00:00-06:00","Potosi",7.6,"µg/m³","US"
"2035","2022-12-31T19:00:00-05:00","Hamilton Downtown",5,"µg/m³","CA"
"2036","2022-12-31T18:00:00-06:00","2912 Coffey",8,"µg/m³","US"
"2037","2022-12-31T19:00:00-05:00","Hagerstown",21,"µg/m³","US"
"2038","2022-12-31T19:00:00-05:00","Irmo",5.6,"µg/m³","US"
"2039","2022-12-31T19:00:00-05:00","ODOT Ironton",4.2,"µg/m³","US"
"2040","2022-12-31T19:00:00-05:00","Johnstown",26.8,"µg/m³","US"
"2041","2022-12-31T19:00:00-05:00","Jackson Road",6.2,"µg/m³","US"
"2042","2022-12-31T19:00:00-05:00","HOUGHTON LAKE",12.1,"µg/m³","US"
"2043","2022-12-31T16:00:00-08:00","Jean",1.1,"µg/m³","US"
"2044","2022-12-31T19:00:00-05:00","HAZ2",11.1,"µg/m³","US"
"2045","2022-12-31T19:00:00-05:00","Hattie Avenue",11.4,"µg/m³","US"
"2046","2022-12-31T18:00:00-06:00","HARRINGTON BCH",15.8,"µg/m³","US"
"2047","2022-12-31T19:00:00-05:00","Harrisburg",21.2,"µg/m³","US"
"2048","2022-12-31T19:00:00-05:00","HAMPTON",6.5,"µg/m³","US"
"2049","2022-12-31T19:00:00-05:00","John A. Chesnut Sr.",6.3,"µg/m³","US"
"2050","2022-12-31T16:00:00-08:00","John Day Dayton St",84.8,"µg/m³","US"
"2051","2022-12-31T18:00:00-06:00","ADEQ-DSR",6.5,"µg/m³","US"
"2052","2022-12-31T18:00:00-06:00","Houston Aldine C8",19,"µg/m³","US"
"2053","2022-12-31T19:00:00-05:00","Gwinnett Tech",10.7,"µg/m³","US"
"2054","2022-12-31T18:00:00-06:00","Houston East C1",15.5,"µg/m³","US"
"2055","2022-12-31T19:00:00-05:00","Howard County Near R",10,"µg/m³","US"
"2056","2022-12-31T14:00:00-10:00","KAHULUI",7,"µg/m³","US"
"2057","2022-12-31T19:00:00-05:00","KALAMAZOO",13.4,"µg/m³","US"
"2058","2022-12-31T19:00:00-05:00","KILLENS",4,"µg/m³","US"
"2059","2022-12-31T19:00:00-05:00","ALLEN PARK",16,"µg/m³","US"
"2060","2022-12-31T19:00:00-05:00","Groton",2.1,"µg/m³","US"
"2061","2022-12-31T19:00:00-05:00","Kittanning",3.4,"µg/m³","US"
"2062","2022-12-31T18:00:00-06:00","ALSIP",25.7,"µg/m³","US"
"2063","2022-12-31T19:00:00-05:00","Altoona",27.6,"µg/m³","US"
"2064","2022-12-31T19:00:00-05:00","Greenville-ESC",9.9,"µg/m³","US"
"2065","2022-12-31T16:00:00-08:00","GreenValley",2.7,"µg/m³","US"
"2066","2022-12-31T19:00:00-05:00","APOLLO BEACH",11.2,"µg/m³","US"
"2067","2022-12-31T17:00:00-07:00","Green Valley",0,"µg/m³","US"
"2068","2022-12-31T18:00:00-06:00","APPLETON AAL",20.6,"µg/m³","US"
"2069","2022-12-31T17:00:00-07:00","Greeley Hospital",42.2,"µg/m³","US"
"2070","2022-12-31T19:00:00-05:00","Arendtsville",6.2,"µg/m³","US"
"2071","2022-12-31T18:00:00-06:00","Arnold West",12.5,"µg/m³","US"
"2072","2022-12-31T19:00:00-05:00","Horn Point",7,"µg/m³","US"
"2073","2022-12-31T16:00:00-08:00","Grants Pass - Parksi",2.5,"µg/m³","US"
"2074","2022-12-31T16:00:00-08:00","Grangeville",9,"µg/m³","US"
"2075","2022-12-31T17:00:00-07:00","Grand Junction - Pow",16.6,"µg/m³","US"
"2076","2022-12-31T16:00:00-08:00","Grand Forks City Hal",5.6,"µg/m³","CA"
"2077","2022-12-31T19:00:00-05:00","Grand Bend",0,"µg/m³","CA"
"2078","2022-12-31T14:00:00-10:00","Kapolei",3.2,"µg/m³","US"
"2079","2022-12-31T16:00:00-08:00","Goleta",-2,"µg/m³","US"
"2080","2022-12-31T18:00:00-06:00","Kaufman C71",5.7,"µg/m³","US"
"2081","2022-12-31T16:00:00-08:00","Keeler",4.7,"µg/m³","US"
"2082","2022-12-31T18:00:00-06:00","Glenpool",9,"µg/m³","US"
"2083","2022-12-31T16:00:00-08:00","Kennewick-Metaline",0.9,"µg/m³","US"
"2084","2022-12-31T16:00:00-08:00","Glendora - Laurel",-0.2,"µg/m³","US"
"2085","2022-12-31T16:00:00-08:00","Kensington Park",10,"µg/m³","CA"
"2086","2022-12-31T16:00:00-08:00","Kent-James & Central",5,"µg/m³","US"
"2087","2022-12-31T16:00:00-08:00","Gilory - 9th Street",2,"µg/m³","US"
"2088","2022-12-31T19:00:00-05:00","Kitchener",4,"µg/m³","CA"
"2089","2022-12-31T16:00:00-08:00","Kitimat Riverlodge",3,"µg/m³","CA"
"2090","2022-12-31T16:00:00-08:00","Klamath Falls - Pete",4.5,"µg/m³","US"
"2091","2022-12-31T17:00:00-07:00","Garden Valley",4,"µg/m³","US"
"2092","2022-12-31T15:00:00-09:00","Garden",7,"µg/m³","US"
"2093","2022-12-31T18:00:00-06:00","GREEN BAY E HIGH",15,"µg/m³","US"
"2094","2022-12-31T19:00:00-05:00","GRAND RAPIDS",17.9,"µg/m³","US"
"2095","2022-12-31T14:00:00-10:00","Kona",1,"µg/m³","US"
"2096","2022-12-31T18:00:00-06:00","GPORT YC",6.4,"µg/m³","US"
"2097","2022-12-31T16:00:00-08:00","Abbotsford Airport",2.8,"µg/m³","CA"
"2098","2022-12-31T16:00:00-08:00","Aberdeen-Division St",2.9,"µg/m³","US"
"2099","2022-12-31T18:00:00-06:00","LACROSSE DOT",8.4,"µg/m³","US"
"2100","2022-12-31T19:00:00-05:00","Lancaster DW",10.4,"µg/m³","US"
"2101","2022-12-31T16:00:00-08:00","Albany - Calapooia S",2.8,"µg/m³","US"
"2102","2022-12-31T18:00:00-06:00","Amarillo Texas A&M C",-1,"µg/m³","US"
"2103","2022-12-31T16:00:00-08:00","Anacortes-Bartholome",1.4,"µg/m³","US"
"2104","2022-12-31T17:00:00-07:00","La Casa NCORE - 4545",21.6,"µg/m³","US"
"2105","2022-12-31T21:00:00-03:00","La Florida",27,"µg/m³","CL"
"2106","2022-12-31T19:00:00-05:00","Anderson-Eastside El",14.3,"µg/m³","US"
"2107","2022-12-31T16:00:00-08:00","Lacey-College St",2.4,"µg/m³","US"
"2108","2022-12-31T16:00:00-08:00","Lacrosse-Hill St",1.4,"µg/m³","US"
"2109","2022-12-31T18:00:00-06:00","Ladue",15.1,"µg/m³","US"
"2110","2022-12-31T18:00:00-06:00","Lafayette",3,"µg/m³","US"
"2111","2022-12-31T21:00:00-03:00","Antofagasta",18,"µg/m³","CL"
"2112","2022-12-31T18:00:00-06:00","Horicon Wildlife Are",11.3,"µg/m³","US"
"2113","2022-12-31T19:00:00-05:00","Lake City",3,"µg/m³","US"
"2114","2022-12-31T16:00:00-08:00","Arden Arcade - Del P",-2,"µg/m³","US"
"2115","2022-12-31T19:00:00-05:00","Winter Park",12.4,"µg/m³","US"
"2116","2022-12-31T17:00:00-07:00","Ascarate Park Southe",12.9,"µg/m³","US"
"2117","2022-12-31T19:00:00-05:00","GARINGER",11,"µg/m³","US"
"2118","2022-12-31T16:00:00-08:00","Lakeview - Center &",8.2,"µg/m³","US"
"2119","2022-12-31T16:00:00-08:00","Atascadero2",0,"µg/m³","US"
"2120","2022-12-31T19:00:00-05:00","GANDY",7.3,"µg/m³","US"
"2121","2022-12-31T18:00:00-06:00","Lakeville - Near Roa",9.5,"µg/m³","US"
"2122","2022-12-31T18:00:00-06:00","GADSDEN",2,"µg/m³","US"
"2123","2022-12-31T16:00:00-08:00","Laney College",0,"µg/m³","US"
"2124","2022-12-31T18:00:00-06:00","Austin Webberville R",9,"µg/m³","US"
"2125","2022-12-31T16:00:00-08:00","Lapwai",1,"µg/m³","US"
"2126","2022-12-31T18:00:00-06:00","Laredo C313",16.7,"µg/m³","US"
"2127","2022-12-31T17:00:00-07:00","Ft. Collins - CSU Fa",2.2,"µg/m³","US"
"2128","2022-12-31T19:00:00-05:00","Laurel Oaks Elementa",8.7,"µg/m³","US"
"2129","2022-12-31T19:00:00-05:00","Lawrenceville",4.3,"µg/m³","US"
"2130","2022-12-31T18:00:00-06:00","Lawton North",9.2,"µg/m³","US"
"2131","2022-12-31T18:00:00-06:00","French Settlement",18.2,"µg/m³","US"
"2132","2022-12-31T19:00:00-05:00","BAY CITY",15.9,"µg/m³","US"
"2133","2022-12-31T16:00:00-08:00","Yakima-4th Ave",12,"µg/m³","US"
"2134","2022-12-31T16:00:00-08:00","Yacolt-Yacolt Rd",4.1,"µg/m³","US"
"2135","2022-12-31T19:00:00-05:00","YPSILANTI",17.7,"µg/m³","US"
"2136","2022-12-31T19:00:00-05:00","York",11,"µg/m³","US"
"2137","2022-12-31T19:00:00-05:00","YMCA - Marion County",2.7,"µg/m³","US"
"2138","2022-12-31T18:00:00-06:00","Forest Park",14,"µg/m³","US"
"2139","2022-12-31T16:00:00-08:00","Leavenworth-Evans St",5.8,"µg/m³","US"
"2140","2022-12-31T19:00:00-05:00","Lebanon",1.5,"µg/m³","US"
"2141","2022-12-31T19:00:00-05:00","Windsor Downtown",13,"µg/m³","US"
"2142","2022-12-31T19:00:00-05:00","Williams Middle Scho",6.8,"µg/m³","US"
"2143","2022-12-31T16:00:00-08:00","Williams Lake Column",3.1,"µg/m³","CA"
"2144","2022-12-31T19:00:00-05:00","Lebanon",21.4,"µg/m³","US"
"2145","2022-12-31T18:00:00-06:00","Fond du Lac",4,"µg/m³","US"
"2146","2022-12-31T16:00:00-08:00","Folsom",2,"µg/m³","US"
"2147","2022-12-31T18:00:00-06:00","Westlake",18.3,"µg/m³","US"
"2148","2022-12-31T15:00:00-09:00","Floyd Dryden",5.5,"µg/m³","US"
"2149","2022-12-31T18:00:00-06:00","BONDVILLE",11.5,"µg/m³","US"
"2150","2022-12-31T18:00:00-06:00","BRAIDWD",14.4,"µg/m³","US"
"2151","2022-12-31T18:00:00-06:00","South Broadway",26.8,"µg/m³","US"
"2152","2022-12-31T19:00:00-05:00","Fl. Baptist Children",12.1,"µg/m³","US"
"2153","2022-12-31T16:00:00-08:00","Wenatchee-Fifth St",5.7,"µg/m³","US"
"2154","2022-12-31T16:00:00-08:00","Wellpinit-Spokane Tr",2.3,"µg/m³","US"
"2155","2022-12-31T19:00:00-05:00","Farrell",5,"µg/m³","US"
"2156","2022-12-31T18:00:00-06:00","Waterloo, Water Towe",9,"µg/m³","US"
"2157","2022-12-31T16:00:00-08:00","Lewiston",14,"µg/m³","US"
"2158","2022-12-31T19:00:00-05:00","Lewiston",15,"µg/m³","US"
"2159","2022-12-31T16:00:00-08:00","Baker City - Forest",12.3,"µg/m³","US"
"2160","2022-12-31T19:00:00-05:00","Warner Robins",6.7,"µg/m³","US"
"2161","2022-12-31T18:00:00-06:00","Ward",3.9,"µg/m³","US"
"2162","2022-12-31T16:00:00-08:00","Walla Walla-12th St",4.9,"µg/m³","US"
"2163","2022-12-31T18:00:00-06:00","WYLAM",6.3,"µg/m³","US"
"2164","2022-12-31T16:00:00-08:00","Willits Blosser Lane",10,"µg/m³","US"
"2165","2022-12-31T18:00:00-06:00","WAUKESHA - CLEVELAND",17.5,"µg/m³","US"
"2166","2022-12-31T19:00:00-05:00","WATSON",7.6,"µg/m³","US"
"2167","2022-12-31T19:00:00-05:00","W OWEN SCH",5,"µg/m³","US"
"2168","2022-12-31T19:00:00-05:00","Freemansburg",25.5,"µg/m³","US"
"2169","2022-12-31T19:00:00-05:00","FRANCONIA",8.7,"µg/m³","US"
"2170","2022-12-31T19:00:00-05:00","Batavia",4.3,"µg/m³","US"
"2171","2022-12-31T18:00:00-06:00","Baytown C148",7,"µg/m³","US"
"2172","2022-12-31T18:00:00-06:00","Virginia",9.7,"µg/m³","US"
"2173","2022-12-31T16:00:00-08:00","Beaverton - Highland",6,"µg/m³","US"
"2174","2022-12-31T19:00:00-05:00","Bee Ridge",7.4,"µg/m³","US"
"2175","2022-12-31T17:00:00-07:00","Lindon",5,"µg/m³","US"
"2176","2022-12-31T19:00:00-05:00","Belle Glade",12.3,"µg/m³","US"
"2177","2022-12-31T19:00:00-05:00","Belleville",5,"µg/m³","CA"
"2178","2022-12-31T15:00:00-09:00","Hurst Road",50,"µg/m³","US"
"2179","2022-12-31T19:00:00-05:00","Bennington",8.6,"µg/m³","US"
"2180","2022-12-31T16:00:00-08:00","Livermore - Rincon",1,"µg/m³","US"
"2181","2022-12-31T17:00:00-07:00","Vernal #4",4.6,"µg/m³","US"
"2182","2022-12-31T16:00:00-08:00","Lompoc H Street",-1,"µg/m³","US"
"2183","2022-12-31T16:00:00-08:00","Vancouver-NE 84th Av",1,"µg/m³","US"
"2184","2022-12-31T19:00:00-05:00","London",9,"µg/m³","CA"
"2185","2022-12-31T19:00:00-05:00","Valdosta",5.6,"µg/m³","US"
"2186","2022-12-31T18:00:00-06:00","Blaine",3,"µg/m³","US"
"2187","2022-12-31T19:00:00-05:00","Blind Services; 1185",9.1,"µg/m³","US"
"2188","2022-12-31T19:00:00-05:00","Bloomington - Binfor",8.3,"µg/m³","US"
"2189","2022-12-31T18:00:00-06:00","Blue Ridge I-70",13.2,"µg/m³","US"
"2190","2022-12-31T18:00:00-06:00","Bonifay",11.1,"µg/m³","US"
"2191","2022-12-31T16:00:00-08:00","Boundary County",2.7,"µg/m³","US"
"2192","2022-12-31T17:00:00-07:00","Boulder - CU - 2102",6.5,"µg/m³","US"
"2193","2022-12-31T16:00:00-08:00","Lone Pine Paiute/Sho",0.4,"µg/m³","US"
"2194","2022-12-31T16:00:00-08:00","Longview-30th Ave",4,"µg/m³","US"
"2195","2022-12-31T18:00:00-06:00","Brainerd",13.5,"µg/m³","US"
"2196","2022-12-31T18:00:00-06:00","Branch Street",15.4,"µg/m³","US"
"2197","2022-12-31T19:00:00-05:00","Brantford",3,"µg/m³","CA"
"2198","2022-12-31T17:00:00-07:00","Ute 3",3.7,"µg/m³","US"
"2199","2022-12-31T19:00:00-05:00","Bridgeport",13.8,"µg/m³","US"
"2200","2022-12-31T19:00:00-05:00","Underhill",4.2,"µg/m³","US"
"2201","2022-12-31T19:00:00-05:00","Burlington",12.4,"µg/m³","US"
"2202","2022-12-31T18:00:00-06:00","UAM Xochimilco",11,"µg/m³","MX"
"2203","2022-12-31T15:00:00-09:00","Butte (Harrison Cour",10,"µg/m³","US"
"2204","2022-12-31T18:00:00-06:00","UAM Iztapalapa",7,"µg/m³","MX"
